scenario,region,sector,ghg,2015,2020,2025,2030,2035,2040,2045,2050
	GCAM-USA_updatedNZ,AK,comm hot water,CH4,0.001145,0.0010149999999999998,8.725e-4,7.15e-4,5.5e-4,4.6e-4,3.45e-4,3.675e-4
	GCAM-USA_updatedNZ,AK,comm hot water,N2O,1.23074e-4,1.09068e-4,9.387e-5,7.6884e-5,5.9301999999999996e-5,4.9468e-5,3.6952e-5,3.9336e-5
	GCAM-USA_updatedNZ,AK,comm hot water,CH4,1.79e-5,1.83e-5,1.74e-5,1.755e-5,1.4950000000000001e-5,1.115e-5,6.025e-6,3.775e-6
	GCAM-USA_updatedNZ,AK,comm hot water,N2O,5.364e-5,5.513e-5,5.2447999999999997e-5,5.2746000000000006e-5,4.4998e-5,3.3376e-5,1.8088599999999998e-5,1.1383599999999999e-5
	GCAM-USA_updatedNZ,AK,comm other,CH4,0.00244,0.0022575,0.002335,0.002675,0.00325,0.0039,0.004225,0.0044
	GCAM-USA_updatedNZ,AK,comm other,N2O,2.6224e-4,2.4257199999999998e-4,2.50916e-4,2.8607999999999997e-4,3.4866e-4,4.2018000000000003e-4,4.5594e-4,4.7084e-4
	GCAM-USA_updatedNZ,AK,comm other,CH4,1.3725e-4,1.41e-4,1.305e-4,1.145e-4,7.375e-5,4.1e-5,2.65e-5,2.2100000000000002e-5
	GCAM-USA_updatedNZ,AK,comm other,N2O,4.1124e-4,4.2316e-4,3.9336000000000004e-4,3.427e-4,2.21116e-4,1.2337199999999998e-4,7.9566e-5,6.6454e-5
	GCAM-USA_updatedNZ,AK,gas to liquids,CH4,0,0,0,1.925e-5,1.1575e-4,1.8874999999999998e-4,0.001485,0.00345
	GCAM-USA_updatedNZ,AK,gas to liquids,N2O,0,0,0,2.8607999999999998e-6,1.72244e-5,2.80418e-5,2.2081799999999999e-4,5.1256e-4
	GCAM-USA_updatedNZ,AK,intermediate generation,CH4,0,0,0,9.525e-8,6.025000000000001e-7,1.24e-6,1.7649999999999998e-6,2.1575e-6
	GCAM-USA_updatedNZ,AK,intermediate generation,N2O,0,0,0,2.26778e-7,1.43636e-6,2.9561600000000003e-6,4.2018e-6,5.1256e-6
	GCAM-USA_updatedNZ,AK,intermediate generation,CH4,0,0,0,5.9500000000000003e-8,6.5e-7,1.4375e-6,2.575e-6,4.2e-6
	GCAM-USA_updatedNZ,AK,intermediate generation,N2O,0,0,0,1.42146e-7,1.55258e-6,3.427e-6,6.109e-6,9.983e-6
	GCAM-USA_updatedNZ,AK,intermediate generation,CH4,0,0,0,5.525e-7,4.6499999999999995e-6,9.15e-6,1.565e-5,2.3925e-5
	GCAM-USA_updatedNZ,AK,intermediate generation,N2O,0,0,0,1.31716e-6,1.1085600000000001e-5,2.17838e-5,3.725e-5,5.6918e-5
	GCAM-USA_updatedNZ,AK,intermediate generation,CH4,0,0,0,0,0,0,0,0
	GCAM-USA_updatedNZ,AK,intermediate generation,N2O,0,0,0,0,0,0,0,0
	GCAM-USA_updatedNZ,AK,intermediate generation,CH4,7.125e-4,3.625e-4,3.8750000000000004e-4,4.575e-4,3.95e-4,3.4e-4,2.825e-4,2.3875e-4
	GCAM-USA_updatedNZ,AK,intermediate generation,N2O,0.00243764,0.00124564,0.0013261,0.0015615199999999998,0.0013261,0.0011145200000000001,8.94e-4,7.181799999999999e-4
	GCAM-USA_updatedNZ,AK,intermediate generation,CH4,0,0,0,2.08e-6,1.6649999999999998e-5,3.2749999999999996e-5,5.55e-5,8.425e-5
	GCAM-USA_updatedNZ,AK,intermediate generation,N2O,0,0,0,4.9468e-6,3.963400000000001e-5,7.8076e-5,1.3261e-4,2.00852e-4
	GCAM-USA_updatedNZ,AK,intermediate generation,CH4,0,0,0,0,0,0,0,0
	GCAM-USA_updatedNZ,AK,intermediate generation,N2O,0,0,0,0,0,0,0,0
	GCAM-USA_updatedNZ,AK,other industrial energy use,CH4,4.8e-6,4.425e-6,4.575e-6,5.3500000000000004e-6,5.675e-6,6.15e-6,5.925e-6,5.475e-6
	GCAM-USA_updatedNZ,AK,other industrial energy use,N2O,3.0396e-4,2.81312e-4,2.9204e-4,3.3972e-4,3.6058e-4,3.9037999999999996e-4,3.7548e-4,3.4866e-4
	GCAM-USA_updatedNZ,AK,other industrial energy use,CH4,3e-8,2.7750000000000004e-8,2.725e-8,2.7e-8,2.0425e-8,2.04e-8,1.78e-8,1.4700000000000001e-8
	GCAM-USA_updatedNZ,AK,other industrial energy use,N2O,2.4138e-6,2.2320199999999997e-6,2.1903e-6,2.21712e-6,1.72542e-6,1.788e-6,1.5794e-6,1.33504e-6
	GCAM-USA_updatedNZ,AK,other industrial energy use,CH4,0.0013475,0.001245,0.0012649999999999998,0.0013625,0.00141,0.0015175,0.0015999999999999999,0.0016650000000000002
	GCAM-USA_updatedNZ,AK,other industrial energy use,N2O,0.0012814,0.00118306,0.00120392,0.0012963,0.001341,0.00144232,0.00152278,0.00158238
	GCAM-USA_updatedNZ,AK,other industrial energy use,CH4,3.575e-4,2.8e-4,2.65e-4,2.925e-4,2.95e-4,3.05e-4,2.825e-4,3.1e-4
	GCAM-USA_updatedNZ,AK,other industrial energy use,N2O,0.00282504,0.00221116,0.00209196,0.00231844,0.00233036,0.00240486,0.00222308,0.00245552
	GCAM-USA_updatedNZ,AK,peak generation,CH4,7.499999999999999e-6,3.7499999999999997e-6,4.075e-6,4.925e-6,4.15e-6,3.2999999999999997e-6,2.47e-6,1.7800000000000001e-6
	GCAM-USA_updatedNZ,AK,peak generation,N2O,2.57174e-5,1.2814e-5,1.3946400000000001e-05,1.6837e-5,1.4155000000000001e-05,1.12644e-5,8.3738e-6,5.9600000000000005e-6
	GCAM-USA_updatedNZ,AK,peak generation,CH4,5.425e-4,2.7e-4,2.7e-4,2.525e-4,2.5e-4,2.4425e-4,2.1150000000000002e-4,1.8575e-4
	GCAM-USA_updatedNZ,AK,peak generation,N2O,0.0018595200000000001,9.2678e-4,9.2082e-4,8.642000000000001e-4,8.5526e-4,8.373800000000001e-4,7.2414e-4,6.3474e-4
	GCAM-USA_updatedNZ,AK,resid clothes dryers,CH4,3.375e-5,3.3e-5,3.05e-5,2.95e-5,2.7249999999999998e-5,2.8999999999999997e-5,3.1e-5,3.2749999999999996e-5
	GCAM-USA_updatedNZ,AK,resid clothes dryers,N2O,2.2052e-6,2.14262e-6,1.98468e-6,1.92508e-6,1.7731e-6,1.88038e-6,2.01448e-6,2.12474e-6
	GCAM-USA_updatedNZ,AK,resid cooking,CH4,1.4199999999999998e-4,1.285e-4,1.1225e-4,9.2e-5,7.4e-5,5.75e-5,6.075e-5,6.324999999999999e-5
	GCAM-USA_updatedNZ,AK,resid cooking,N2O,9.2976e-6,8.4036e-6,7.3605999999999995e-6,6.0196e-6,4.8574e-6,3.7548e-6,3.9932e-6,4.1422e-6
	GCAM-USA_updatedNZ,AK,resid cooking,CH4,1.32e-6,1.2275000000000001e-06,1.105e-6,9.524999999999999e-7,8.049999999999999e-7,6.475e-7,6.4e-7,6.325000000000001e-7
	GCAM-USA_updatedNZ,AK,resid cooking,N2O,4.9766e-5,4.6189999999999997e-5,4.172e-5,3.6058000000000006e-5,3.0396000000000002e-5,2.4436e-5,2.41082e-5,2.38698e-5
	GCAM-USA_updatedNZ,AK,resid cooling,HFC125,6.965000000000001e-4,7.245e-4,6.825e-4,6.335000000000001e-4,5.005000000000001e-4,4.3400000000000003e-4,2.499e-4,2.457e-4
	GCAM-USA_updatedNZ,AK,resid cooling,HFC134a,0.0012812799999999999,0.00132847,0.00124982,0.00116259,9.1949e-4,7.9651e-4,4.576e-4,4.5045e-4
	GCAM-USA_updatedNZ,AK,resid cooling,HFC143a,9.655199999999999e-4,0.00100128,9.4317e-4,8.761199999999999e-4,6.9285e-4,5.989799999999999e-4,3.4553099999999994e-4,3.3972e-4
	GCAM-USA_updatedNZ,AK,resid cooling,HFC23,3.034e-6,3.1376000000000002e-6,2.96e-6,2.7528e-6,2.1756000000000004e-6,1.8796000000000002e-6,1.08336e-6,1.0656e-6
	GCAM-USA_updatedNZ,AK,resid cooling,HFC32,7.505e-6,7.742499999999999e-6,7.315e-6,6.7925e-6,5.3675e-6,4.650249999999999e-6,2.679e-6,2.6315e-6
	GCAM-USA_updatedNZ,AK,resid heating,CH4,0.00635,0.00595,0.00575,0.005725,0.0048000000000000004,0.0038250000000000003,0.0028,0.0019075
	GCAM-USA_updatedNZ,AK,resid heating,N2O,0.0078672,0.0073606,0.0071222,0.0070924,0.005960000000000001,0.0047382,0.0034568000000000003,0.00236314
	GCAM-USA_updatedNZ,AK,resid heating,CH4,0,0,0,0,0,0,0,0
	GCAM-USA_updatedNZ,AK,resid heating,N2O,0,0,0,0,0,0,0,0
	GCAM-USA_updatedNZ,AK,resid heating,CH4,0.011725000000000001,0.010825,0.00995,0.0089,0.00755,0.0063,0.0053,0.00455
	GCAM-USA_updatedNZ,AK,resid heating,N2O,7.658599999999999e-4,7.0626e-4,6.5262e-4,5.811e-4,4.9468e-4,4.1124e-4,3.4567999999999996e-4,2.9740400000000003e-4
	GCAM-USA_updatedNZ,AK,resid heating,CH4,3.325e-5,3.125e-5,2.8999999999999997e-5,2.6e-5,2.185e-5,1.7125e-5,1.2424999999999999e-5,8.35e-6
	GCAM-USA_updatedNZ,AK,resid heating,N2O,0.00125756,0.00118008,0.00109664,9.834e-4,8.254600000000001e-4,6.4666e-4,4.7084e-4,3.1588e-4
	GCAM-USA_updatedNZ,AK,resid hot water,CH4,0.0024025,0.002225,0.002095,0.0019975,0.0018050000000000002,0.0019525,0.002085,0.0021725
	GCAM-USA_updatedNZ,AK,resid hot water,N2O,1.57344e-4,1.45424e-4,1.3708e-4,1.30524e-4,1.18306e-4,1.27842e-4,1.36484e-4,1.42146e-4
	GCAM-USA_updatedNZ,AK,resid hot water,CH4,6.525e-6,6.2e-6,5.75e-6,5.125e-6,3.675e-6,3.2000000000000003e-6,2.575e-6,1.8675e-6
	GCAM-USA_updatedNZ,AK,resid hot water,N2O,2.46148e-4,2.33632e-4,2.1694399999999997e-4,1.9310399999999999e-4,1.38868e-4,1.2069e-4,9.685000000000001e-5,7.0328e-5
	GCAM-USA_updatedNZ,AK,resid other,CH4,1.625e-4,1.24e-4,1.3000000000000002e-4,1.3025e-4,1.4775e-4,1.6975e-4,1.8025e-4,1.86e-4
	GCAM-USA_updatedNZ,AK,resid other,N2O,1.06386e-5,8.1354e-6,8.5228e-6,8.5228e-6,9.685e-6,1.11154e-5,1.1800799999999999e-5,1.2188200000000001e-5
	GCAM-USA_updatedNZ,AK,resid other,CH4,2.3425e-6,2.0375e-6,2.0575e-6,2.0375e-6,2.165e-6,2.355e-6,2.3175000000000003e-6,2.3975000000000003e-6
	GCAM-USA_updatedNZ,AK,resid other,N2O,8.850600000000001e-5,7.6884e-5,7.7778e-5,7.6884e-5,8.1652e-5,8.8804e-5,8.7314e-5,9.0294e-5
	GCAM-USA_updatedNZ,AK,subpeak generation,CH4,5.4000000000000005e-5,2.7000000000000002e-5,2.8999999999999997e-5,3.575e-5,3.05e-5,2.4999999999999998e-5,1.9999999999999998e-5,1.6049999999999997e-5
	GCAM-USA_updatedNZ,AK,subpeak generation,N2O,1.85058e-4,9.237999999999999e-5,9.9532e-5,1.22478e-4,1.03704e-4,8.4036e-5,6.556e-5,5.066e-5
	GCAM-USA_updatedNZ,AK,subpeak generation,CH4,0.003925,0.00195,0.0019775,0.0020325,0.0021575,0.002365,0.002525,0.002725
	GCAM-USA_updatedNZ,AK,subpeak generation,N2O,0.01341,0.0066752,0.0067646,0.0069434,0.0073904,0.008105600000000001,0.008642,0.0093572
	GCAM-USA_updatedNZ,AK,subpeak generation,CH4,0,0,0,0,0,0,0,0
	GCAM-USA_updatedNZ,AK,subpeak generation,N2O,0,0,0,0,0,0,0,0
	GCAM-USA_updatedNZ,AK,trn_aviation_intl,N2O,0.0213666,0.0185356,0.0175224,0.0168072,0.015972800000000002,0.0167774,0.0173436,0.018029
	GCAM-USA_updatedNZ,AK,trn_freight,CH4,0,0,0,0,0,0,0,0
	GCAM-USA_updatedNZ,AK,trn_freight,N2O,0,0,0,0,0,0,0,0
	GCAM-USA_updatedNZ,AK,trn_freight,CH4,3.9249999999999995e-4,3.575e-4,3.05e-4,2.3275000000000002e-4,1.38e-4,1.015e-4,9.4e-5,9.5e-5
	GCAM-USA_updatedNZ,AK,trn_freight,N2O,0.00144828,0.00132312,0.0011294200000000001,8.6122e-4,5.095799999999999e-4,3.7548e-4,3.4866e-4,3.5163999999999996e-4
	GCAM-USA_updatedNZ,AK,trn_freight_road,CH4,0.00335,0.0025,0.0017525,0.0015675,0.0013575,0.00132,0.0012300000000000002,0.0011049999999999999
	GCAM-USA_updatedNZ,AK,trn_freight_road,N2O,0.033376,0.025032,0.0175224,0.0156748,0.013559,0.013171599999999999,0.0122776,0.0110558
	GCAM-USA_updatedNZ,AK,trn_freight_road,CH4,7.924999999999999e-4,8.675000000000001e-4,8.100000000000001e-4,6.575e-4,4.075e-4,3.225e-4,2.675e-4,2.305e-4
	GCAM-USA_updatedNZ,AK,trn_freight_road,N2O,0.007897,0.0086718,0.008105600000000001,0.006556,0.0040826,0.0032184,0.002682,0.00230354
	GCAM-USA_updatedNZ,AK,trn_freight_road,CH4,0.002285,0.002675,0.002285,0.00201,0.0014125,0.0012275,9.8e-4,8.075e-4
	GCAM-USA_updatedNZ,AK,trn_freight_road,N2O,0.0228268,0.0267008,0.022856599999999998,0.0200852,0.0140954,0.0122776,0.0098042,0.008075800000000001
	GCAM-USA_updatedNZ,AK,trn_pass,N2O,0.046488,0.04201800000000001,0.039336,0.038442,0.035164,0.036058,0.034866,0.032184
	GCAM-USA_updatedNZ,AK,trn_pass,CH4,1.67e-5,1.455e-5,1.55e-5,1.59e-5,1.5875e-5,1.645e-5,1.6725e-5,1.715e-5
	GCAM-USA_updatedNZ,AK,trn_pass,N2O,6.168599999999999e-5,5.3938e-5,5.7216e-5,5.8706000000000003e-5,5.8706000000000003e-5,6.0792000000000003e-5,6.198400000000001e-5,6.3474e-5
	GCAM-USA_updatedNZ,AK,trn_pass_road,CH4,2.225e-4,2.75e-4,2.725e-4,1.88e-4,1.35e-4,1.02e-4,7.925e-5,6.525e-5
	GCAM-USA_updatedNZ,AK,trn_pass_road,N2O,0.0024018800000000003,0.0029680799999999997,0.0029412600000000002,0.00202938,0.00145722,0.0011026,8.5526e-4,7.032799999999999e-4
	GCAM-USA_updatedNZ,AK,trn_pass_road_LDV,CH4,1.5075e-5,1.06e-5,6.3e-6,4.625e-6,4.8249999999999995e-6,5.2e-6,5.5e-6,5.825e-6
	GCAM-USA_updatedNZ,AK,trn_pass_road_LDV,N2O,9.267800000000001e-5,6.5262e-5,3.874e-5,2.83994e-5,2.9650999999999998e-5,3.1886e-5,3.3674e-5,3.5759999999999996e-5
	GCAM-USA_updatedNZ,AK,trn_pass_road_LDV_4W,CH4,0.0022675,0.001745,0.0014575,0.0010400000000000001,7.300000000000001e-4,5e-4,4.825e-4,4.6249999999999997e-4
	GCAM-USA_updatedNZ,AK,trn_pass_road_LDV_4W,N2O,0.004172,0.0032184,0.0026790200000000003,0.0019101799999999998,0.001341,9.178400000000001e-4,8.8804e-4,8.493e-4
	GCAM-USA_updatedNZ,AK,trn_pass_road_LDV_4W,CH4,0.00217,0.001695,0.001415,0.001005,7.075e-4,5.149999999999999e-4,4.975e-4,4.7500000000000005e-4
	GCAM-USA_updatedNZ,AK,trn_pass_road_LDV_4W,N2O,0.003993200000000001,0.0030992000000000003,0.0025985599999999998,0.00184462,0.0012992799999999999,9.4466e-4,9.1486e-4,8.7314e-4
	GCAM-USA_updatedNZ,AK,trn_shipping_intl,CH4,0,0,0,0,0,0,0,0
	GCAM-USA_updatedNZ,AK,trn_shipping_intl,N2O,0,0,0,0,0,0,0,0
	GCAM-USA_updatedNZ,AL,base load generation,CH4,0,6.375e-6,6.15e-6,1.4275e-5,1.135e-5,1.1275e-5,8.275e-6,7.625e-6
	GCAM-USA_updatedNZ,AL,base load generation,N2O,0,1.5198000000000001e-5,1.4631800000000001e-5,3.3972e-5,2.70882e-5,2.68498e-5,1.9668e-5,1.8029000000000003e-5
	GCAM-USA_updatedNZ,AL,base load generation,CH4,0,0,1.705e-6,2.85e-5,1.27e-4,2.0999999999999998e-4,2.7e-4,3.35e-4
	GCAM-USA_updatedNZ,AL,base load generation,N2O,0,0,4.0527999999999996e-6,6.7646e-5,3.0396e-4,5.0064e-4,6.4368e-4,7.986400000000001e-4
	GCAM-USA_updatedNZ,AL,base load generation,CH4,5.5e-4,4.1000000000000006e-6,1.885e-4,1.9025e-4,2.4900000000000003e-6,1.4075e-6,1.755e-7,4.5e-8
	GCAM-USA_updatedNZ,AL,base load generation,N2O,0.0079268,5.9004e-5,0.0027118,0.00273564,3.5759999999999996e-5,2.02342e-5,2.5240600000000003e-6,6.4666e-7
	GCAM-USA_updatedNZ,AL,base load generation,CH4,0,0,1.4675e-5,1.1774999999999999e-4,3.55e-4,5.625000000000001e-4,7.95e-4,0.0010425
	GCAM-USA_updatedNZ,AL,base load generation,N2O,0,0,3.4866e-5,2.80418e-4,8.4632e-4,0.001341,0.00189528,0.0024882999999999997
	GCAM-USA_updatedNZ,AL,base load generation,CH4,0,0,0,0,0,0,0,0
	GCAM-USA_updatedNZ,AL,base load generation,N2O,0,0,0,0,0,0,0,0
	GCAM-USA_updatedNZ,AL,base load generation,CH4,7.825e-4,0.0026999999999999997,0.0024749999999999998,0.0025,0.0016200000000000001,0.001695,0.0014275,0.0010400000000000001
	GCAM-USA_updatedNZ,AL,base load generation,N2O,0.00267604,0.0071222,0.0064368,0.0063771999999999995,0.003993200000000001,0.0041422,0.0034568000000000003,0.0025031999999999997
	GCAM-USA_updatedNZ,AL,base load generation,CH4,0,0,3.125e-5,3.25e-4,0.0011225,0.001825,0.002725,0.00375
	GCAM-USA_updatedNZ,AL,base load generation,N2O,0,0,7.4798e-5,7.748000000000001e-4,0.0026790200000000003,0.0043508,0.0064964,0.0089698
	GCAM-USA_updatedNZ,AL,base load generation,CH4,7.125e-6,3.3499999999999997e-7,1.3624999999999999e-6,9.899999999999998e-7,2.3175e-7,1.3e-7,4.75e-8,2.3025e-8
	GCAM-USA_updatedNZ,AL,base load generation,N2O,1.02214e-4,4.797799999999999e-6,1.9519e-5,1.41848e-5,3.3078e-6,1.85952e-6,6.8242e-7,3.3078000000000005e-7
	GCAM-USA_updatedNZ,AL,biomass liquids,CH4,0,0,0,3.525e-4,0.0021175,0.0026,0.00355,0.00415
	GCAM-USA_updatedNZ,AL,biomass liquids,N2O,1.72244e-4,1.639e-4,1.5406599999999998e-4,5.8408e-4,0.00271776,0.003278,0.0044998,0.005334200000000001
	GCAM-USA_updatedNZ,AL,coal to liquids,CH4,0,0,0,1.4174999999999998e-7,9.475e-7,1.5300000000000002e-6,1.06e-5,2.305e-5
	GCAM-USA_updatedNZ,AL,coal to liquids,N2O,0,0,0,3.7845999999999996e-7,2.5240600000000003e-6,4.0826e-6,2.8280199999999997e-5,6.1388e-5
	GCAM-USA_updatedNZ,AL,comm cooking,CH4,0.0015849999999999998,0.0015725,0.0014025,0.0012425000000000001,9.874999999999999e-4,8.3e-4,6.65e-4,6.25e-4
	GCAM-USA_updatedNZ,AL,comm cooking,N2O,1.70158e-4,1.6896600000000002e-4,1.50788e-4,1.33504e-4,1.06088e-4,8.9102e-5,7.151999999999999e-5,6.705e-5
	GCAM-USA_updatedNZ,AL,comm cooling,HFC125,0.27877535,0.304411485,0.29352484,0.27698951000000005,0.22666139999999999,0.19653389,0.11309134900000001,0.101180065
	GCAM-USA_updatedNZ,AL,comm cooling,HFC134a,0.511460521,0.558492935,0.53851941,0.5081839619999999,0.415848719,0.36057418539999997,0.20748504919999997,0.18563174629999998
	GCAM-USA_updatedNZ,AL,comm cooling,HFC143a,0.385516938,0.4209685974,0.40591345859999994,0.38304739709999996,0.31344891599999997,0.27178543169999997,0.15639331146000002,0.13992126312
	GCAM-USA_updatedNZ,AL,comm cooling,HFC23,0.00120916,0.0013201600000000001,0.0012728000000000001,0.00120176,9.8272e-4,8.5248e-4,4.8988e-4,4.3808000000000003e-4
	GCAM-USA_updatedNZ,AL,comm cooling,HFC32,0.002988149,0.0032629355499999998,0.003146239925,0.0029690065,0.0024295471,0.0021066131249999997,0.0012122071249999998,0.0010845318749999999
	GCAM-USA_updatedNZ,AL,comm cooling,CH4,1.6525e-5,1.6425e-5,1.58e-5,1.5425e-5,1.46e-5,1.4175e-5,1.345e-5,1.3549999999999999e-5
	GCAM-USA_updatedNZ,AL,comm cooling,N2O,1.788e-6,1.7760800000000001e-6,1.70754e-6,1.6687999999999998e-6,1.5794e-6,1.5346999999999999e-6,1.4542399999999998e-6,1.46318e-6
	GCAM-USA_updatedNZ,AL,comm heating,CH4,1.2125e-5,1.185e-5,1.24e-5,1.5225e-5,1.295e-5,1.065e-5,6.3e-6,4.2750000000000006e-6
	GCAM-USA_updatedNZ,AL,comm heating,N2O,3.7845999999999995e-4,3.6951999999999997e-4,3.8740000000000004e-4,4.7382e-4,4.023e-4,3.3078e-4,1.96084e-4,1.33206e-4
	GCAM-USA_updatedNZ,AL,comm heating,CH4,0,0,0,0,0,0,0,0
	GCAM-USA_updatedNZ,AL,comm heating,N2O,0,0,0,0,0,0,0,0
	GCAM-USA_updatedNZ,AL,comm heating,CH4,0.003925,0.0034,0.002925,0.00242,0.001815,0.0013074999999999999,4.175e-4,3.525e-4
	GCAM-USA_updatedNZ,AL,comm heating,N2O,4.2018000000000003e-4,3.6654000000000005e-4,3.1588e-4,2.60154e-4,1.9518999999999998e-4,1.4035800000000001e-4,4.4998e-5,3.7846e-5
	GCAM-USA_updatedNZ,AL,comm heating,CH4,2.0150000000000002e-4,2.1950000000000002e-4,2.0675e-4,1.945e-4,1.5549999999999999e-4,1.11e-4,4.4999999999999996e-5,2.4574999999999998e-5
	GCAM-USA_updatedNZ,AL,comm heating,N2O,6.0494e-4,6.5858e-4,6.1984e-4,5.8408e-4,4.6786e-4,3.3376e-4,1.3559e-4,7.3904e-5
