scenario,region,sector,ghg,2015,2020,2025,2030,2035,2040,2045,2050
GCAM-USA_updatedRef,USA,All LandLeaf,CO2,-310.8325797866667,-202.82317641666668,44.42457356333333,21.08144376066667,82.80100829,152.40584300333333,216.77914239666666,187.9110347766667
