scenario,region,sector,ghg,2015,2020,2025,2030,2035,2040,2045,2050
GCAM-USA_updatedNZ,AK,trn_pass_road,CO2,0.10895788891751353,0.14298465776339472,0.16807634408176772,0.1399319823240086,0.11021995027650676,0.08538663610128228,0.06545985315553861,0.05349853318074834
GCAM-USA_updatedNZ,AK,trn_pass_road_LDV,CO2,0.006997391062713041,0.004924756359908734,0.00292817119026674,0.0021196364433365,0.0021001890662387802,0.002238071149792573,0.0022893538356028266,0.0023600058827492033
GCAM-USA_updatedNZ,AK,trn_pass_road_LDV_4W,CO2,1.987439010931227,1.5407513537354216,1.4075280813400068,1.1294211153409435,0.867969192512576,0.7215055002584183,0.6865606728130773,0.6512402504368053
GCAM-USA_updatedNZ,AK,trn_shipping_intl,CO2,0,0,0,0,0,0,0,0
GCAM-USA_updatedNZ,AL,airCO2,CO2,0,0,-0.0026394390000000004,-0.0373395,-9.837263333333334,-33.749723333333336,-58.40046666666667,-83.98683333333334
GCAM-USA_updatedNZ,AL,base load generation,CO2,38.30921520271486,28.03759376268015,12.985114016754586,10.940900739449999,7.41368408959233,8.27642161782018,7.81870218141243,6.868690865755437
GCAM-USA_updatedNZ,AL,biomass liquids,CO2,0.0011418039160996602,0.00108608522802956,0.00102065368007108,-0.41557529048260866,-3.3566500649244198,-4.267740644523804,-6.25161234124889,-7.851898673664027
GCAM-USA_updatedNZ,AL,cement,CO2,0.8191443333333334,0.8358361,0.6927196833333333,0.7127340366666667,0.47029466,0.26225012000000003,0.16581374333333335,0.13602895533333334
GCAM-USA_updatedNZ,AL,coal to liquids,CO2,0,0,0,1.2019223333333333e-4,7.737895e-4,0.0012472463666666667,0.008527644766666667,0.018342620633333334
GCAM-USA_updatedNZ,AL,comm cooking,CO2,0.12666793333333334,0.12580861333333335,0.11222799133333333,0.099348799,0.07900708566666667,0.06640158066666667,0.053224852999999996,0.049976838999999995
GCAM-USA_updatedNZ,AL,comm cooling,CO2,0.0027491200000000003,0.002732462333333333,0.002627491166666667,0.0025647937333333334,0.0024295391999999997,0.002358752,0.0022360151,0.002251293
GCAM-USA_updatedNZ,AL,comm heating,CO2,0.6520333066363381,0.6207285166556357,0.5539061153595201,0.48588507983291834,0.3806387048126483,0.29124554035731437,0.14265032826348845,0.11888212791744668
GCAM-USA_updatedNZ,AL,comm hot water,CO2,0.499447387922604,0.49545140763205997,0.4576556719807087,0.426030281774086,0.34859728415667246,0.2981602352252495,0.23379389646375548,0.22473649842268204
GCAM-USA_updatedNZ,AL,comm other,CO2,0.4569729928466377,0.43018216990862673,0.46153578598012235,0.5476706718835843,0.5882373069967864,0.6526905944584996,0.635156120193298,0.6209943441833633
GCAM-USA_updatedNZ,AL,gas to liquids,CO2,0,0,0,3.2868219999999997e-4,0.0019380870666666666,0.003120665166666667,0.023632523933333333,0.0539682132
GCAM-USA_updatedNZ,AL,H2 central production,CO2,0,0,0.0024765224205333335,0.007515102695833334,0.016994682899476334,0.023658359909547,0.036061973811805335,0.05134396646118666
GCAM-USA_updatedNZ,AL,H2 wholesale dispensing,CO2,0,0,0.014474350000000002,0.048311120000000006,0.10058876666666666,0.1707593066666667,0.2507184533333333,0.33135234
GCAM-USA_updatedNZ,AL,intermediate generation,CO2,23.088905364433334,21.398074908833333,17.830948559013333,14.843520807940001,11.912930961620333,11.655559426775,10.616403709376668,9.661147058383333
GCAM-USA_updatedNZ,AL,oil refining,CO2,1.2371736666666668,1.1523783333333333,1.106809,1.03318138,0.8754771666666666,0.8288155333333335,0.7310668566666666,0.61555109
GCAM-USA_updatedNZ,AL,other industrial energy use,CO2,14.856419513130836,15.056565514233137,15.416794413986166,15.532828767947516,14.484325213062467,14.768812260411218,14.479069277597688,13.62569620315376
GCAM-USA_updatedNZ,AL,other industrial feedstocks,CO2,-0.1416158487671939,-0.13676943888460233,-0.1429853976226819,-0.20771563523553993,-0.42407806185200503,-0.4992820926491457,-0.6724649967872943,-0.8517521285759604
GCAM-USA_updatedNZ,AL,peak generation,CO2,0.29928018633333336,0.25656631781,0.179959938312,0.1299669237878,0.08413299199983333,0.07494383110206666,0.054196273867999994,0.0350811147203
GCAM-USA_updatedNZ,AL,process heat cement,CO2,0.6588908508454836,0.673303106134527,0.5561152313121754,0.606380315184655,0.5393979830953963,0.502187836458484,0.47655373360322567,0.47280576238079064
GCAM-USA_updatedNZ,AL,process heat dac,CO2,0,0,5.2316733333333333e-5,6.959956666666667e-4,0.17022243333333334,0.54923,0.896456,1.1930159999999999
GCAM-USA_updatedNZ,AL,resid clothes dryers,CO2,0.02554911333333333,0.02598277,0.025013376666666667,0.024996326666666666,0.022515768000000002,0.022966221666666665,0.023404285666666663,0.023502317666666665
GCAM-USA_updatedNZ,AL,resid cooking,CO2,0.1162263220272055,0.11149927132893633,0.10422494599200237,0.09336628170991146,0.0786851710117341,0.06359161210476323,0.061927857102997606,0.0596963415062883
GCAM-USA_updatedNZ,AL,resid heating,CO2,1.073866277971971,0.966701384468743,0.8811694563206774,0.7607875570763233,0.6037986032192584,0.45104919162065765,0.3198587699904296,0.22276931563948343
GCAM-USA_updatedNZ,AL,resid hot water,CO2,0.519055129263671,0.45824053167258666,0.43090200412074936,0.40352071066883033,0.31166303503933873,0.32004128909838503,0.3197639080633441,0.31429503554848376
GCAM-USA_updatedNZ,AL,resid other,CO2,0.13845358402798488,0.1001459133657873,0.11589197823686632,0.11806887986816927,0.11701718221177233,0.12803118106569375,0.12950281150124562,0.12866050254434155
GCAM-USA_updatedNZ,AL,subpeak generation,CO2,2.019959663333333,1.8093809517666666,1.3644527193733333,1.0103267110933334,0.7045656417433334,0.6530100525666667,0.5310340409733333,0.41920405028333335
GCAM-USA_updatedNZ,AL,trn_aviation_intl,CO2,0.2575494047594857,0.23863495967941925,0.23298845920910152,0.2279996303361964,0.20560023964476515,0.21626826348290315,0.2176065012772409,0.22135764634743138
GCAM-USA_updatedNZ,AL,trn_freight,CO2,0.854338146970044,0.8710410315700426,0.7559327698323353,0.6662305423219234,0.48558693329907565,0.4423474911214737,0.40949211207923336,0.38792151303261396
GCAM-USA_updatedNZ,AL,trn_freight_road,CO2,10.309729499060934,10.597661645510426,9.53654938408821,9.093201959653056,7.304140257663957,6.825742839277744,5.822592157204974,4.834751332283401
GCAM-USA_updatedNZ,AL,trn_pass,CO2,1.0131859755566266,0.9996388192897151,0.9650327827015737,0.9796515087339714,0.8369625976077116,0.8625345780418803,0.797517439057834,0.703114289135379
GCAM-USA_updatedNZ,AL,trn_pass_road,CO2,0.4558810629042487,0.6123673549338987,0.7192014867011186,0.5979998049879957,0.4672991871812477,0.36047355181498647,0.276131894104308,0.22487974421032453
GCAM-USA_updatedNZ,AL,trn_pass_road_LDV,CO2,0.06673033894163963,0.0561121445717481,0.03780372982590894,0.028870315722001674,0.028671862905285967,0.031078162149040967,0.03219005558160209,0.033748086769115365
GCAM-USA_updatedNZ,AL,trn_pass_road_LDV_4W,CO2,18.95986686899877,15.903417244954435,14.923344979016356,12.355610349633466,9.628091764833668,8.099573470430384,7.576677155811354,7.13122744637237
GCAM-USA_updatedNZ,AL,trn_shipping_intl,CO2,0.72105023941929,0.7304372083150046,0.6255186784746717,0.6034755620250171,0.5118648522866046,0.5119970742973423,0.4773310067099237,0.4350283843143407
GCAM-USA_updatedNZ,AR,airCO2,CO2,0,0,-9.009439999999999e-4,-0.012735726666666667,-3.350875,-11.479930000000001,-19.842863333333334,-28.507086666666666
GCAM-USA_updatedNZ,AR,base load generation,CO2,19.83079204385697,13.417200414226437,5.358662943945923,4.26822967612613,2.80090631287907,3.206019703989428,3.12865123789841,2.8519622634847117
GCAM-USA_updatedNZ,AR,biomass liquids,CO2,0.0014387051685015903,0.0013698478758058235,0.0012871583976615465,-0.5292511275788,-4.202242564899024,-5.301523282033403,-7.721466123803446,-9.629303804805593
GCAM-USA_updatedNZ,AR,cement,CO2,0.2608496,0.25551240000000003,0.20503596666666668,0.21432001433333334,0.13868851699999998,0.07455231666666666,0.046448189333333334,0.038629081333333336
GCAM-USA_updatedNZ,AR,coal to liquids,CO2,0,0,0,4.0896056666666667e-7,2.6333233666666667e-6,4.2447581e-6,2.90263688e-5,6.244767063333334e-5
GCAM-USA_updatedNZ,AR,comm cooking,CO2,0.15734473333333332,0.15657117666666667,0.13751875866666666,0.12757398866666667,0.10746645433333334,0.09877446333333333,0.088094094,0.08555567166666667
GCAM-USA_updatedNZ,AR,comm cooling,CO2,0.04700593333333333,0.04606143666666667,0.04349198333333334,0.04169033,0.039007466666666664,0.03731092933333333,0.034846372,0.03482580566666666
GCAM-USA_updatedNZ,AR,comm heating,CO2,1.2111525570591848,1.1580321701227472,1.0124969640111223,0.909377553379537,0.742599361808942,0.6186526749111537,0.3978863314106597,0.36395742146755494
GCAM-USA_updatedNZ,AR,comm hot water,CO2,0.3419000282143032,0.3354649438919193,0.30102777738859576,0.27989732933598993,0.23468037602500702,0.213409606523234,0.18321306814084012,0.18189955148155193
GCAM-USA_updatedNZ,AR,comm other,CO2,0.9267709763009501,0.8794384813284216,0.8798986780985133,0.8651840135439564,0.7923587935697317,0.7926655076296587,0.7834294790818063,0.7710714102703847
GCAM-USA_updatedNZ,AR,gas to liquids,CO2,0,0,0,0.0014852896666666664,0.008758049666666668,0.014102036666666666,0.10679339366666667,0.24387799333333335
GCAM-USA_updatedNZ,AR,H2 central production,CO2,0,0,0.0015395174813333332,0.004849511350603334,0.011593196871098332,0.014325640297958,0.02162651645473,0.02810985407461
GCAM-USA_updatedNZ,AR,H2 wholesale dispensing,CO2,0,0,0.009431656666666668,0.03131989666666667,0.06513389666666668,0.10979059666666667,0.15781307666666666,0.20023545666666664
GCAM-USA_updatedNZ,AR,intermediate generation,CO2,7.7849159666666665,7.288095694,5.93807212779,4.908962397753333,4.014159618223333,4.042705735823334,3.8182132208366664,3.6158759144933335
GCAM-USA_updatedNZ,AR,oil refining,CO2,0.8503293333333334,0.7920476666666666,0.760727,0.7101203156666666,0.601730426,0.5696575573333333,0.5024735173333333,0.4230779043333333
GCAM-USA_updatedNZ,AR,other industrial energy use,CO2,4.796110999253053,4.83349720818041,4.97970051981039,5.01655308865964,4.787492314431346,4.887335748272047,4.842593344800494,4.686879429612893
GCAM-USA_updatedNZ,AR,other industrial feedstocks,CO2,-0.06827803183148677,-0.06483078860796854,-0.06649780743460212,-0.09567708958535713,-0.19636313043404566,-0.23059838058131857,-0.3103331160786105,-0.392925441032058
GCAM-USA_updatedNZ,AR,peak generation,CO2,0.08253017666666666,0.07070844256666667,0.048902069699999995,0.035231566480000004,0.022907294006666665,0.020316038123333335,0.014660930716666666,0.009475098453333332
GCAM-USA_updatedNZ,AR,process heat cement,CO2,0.20980103997499092,0.20637411506371992,0.16501147920715772,0.17930438862451828,0.15876377305058526,0.14642813746007735,0.13869944746423443,0.13774201308981596
GCAM-USA_updatedNZ,AR,process heat dac,CO2,0,0,1.7857876666666668e-5,2.3739246666666666e-4,0.057983566666666674,0.18682693333333333,0.3046156666666667,0.404976
GCAM-USA_updatedNZ,AR,resid clothes dryers,CO2,0.0103873,0.01027081,0.009597881333333334,0.009465232333333332,0.008485125000000001,0.008697942,0.008918880666666667,0.008995103333333332
GCAM-USA_updatedNZ,AR,resid cooking,CO2,0.051993215001609194,0.049110463296408065,0.045174218126707265,0.039915305158966234,0.033152194497556096,0.026231320459785393,0.025383692692554607,0.02432372822467126
GCAM-USA_updatedNZ,AR,resid heating,CO2,1.2944711167776302,1.1752097765409906,1.0652039852145891,0.9197026541046996,0.7361328837589906,0.5528677672780827,0.3974526193673567,0.28174591371240304
GCAM-USA_updatedNZ,AR,resid hot water,CO2,0.374427066811919,0.3303432314306109,0.3065727202202944,0.2848138022482302,0.2190381036937159,0.22341982743210975,0.22296813706749743,0.2183530019612997
GCAM-USA_updatedNZ,AR,resid other,CO2,0.06468476069932104,0.046112003571980135,0.05236859052778064,0.0529802611523603,0.0520835793815326,0.056792873322618766,0.0569863892923743,0.0566142166159988
GCAM-USA_updatedNZ,AR,subpeak generation,CO2,0.55705485,0.49629052,0.36961665399999993,0.27222540766666664,0.18988593323333333,0.17473743833333333,0.14097875769999998,0.11030267783333332
GCAM-USA_updatedNZ,AR,trn_aviation_intl,CO2,0.1041048048935488,0.09375074529617757,0.08929300824116677,0.08661305360621174,0.0782640316436286,0.0822773215105402,0.08278894059589927,0.08429938979819024
GCAM-USA_updatedNZ,AR,trn_freight,CO2,0.47715189226207805,0.4509361516855727,0.40458840042533367,0.3414131247498268,0.24515090690336874,0.2174955086863207,0.20894412636606774,0.20916272709511485
GCAM-USA_updatedNZ,AR,trn_freight_road,CO2,7.225547148993653,7.262305026455453,6.306308009979927,5.92246988732366,4.717245854178917,4.385393839798474,3.726825814485693,3.0878486098549724
GCAM-USA_updatedNZ,AR,trn_pass,CO2,0.41814037326093995,0.399132856193181,0.37532640019047797,0.3780523725757166,0.3241549889401329,0.33410758440052507,0.30957432231765086,0.2747468869615268
GCAM-USA_updatedNZ,AR,trn_pass_road,CO2,0.3012294246929183,0.4049861349035773,0.47934242164538393,0.40240782282873694,0.3147892209031845,0.2428695664732854,0.18543242577018024,0.1511604043758556
GCAM-USA_updatedNZ,AR,trn_pass_road_LDV,CO2,0.0360994836399736,0.028289971623277024,0.018072427153124303,0.01352081195494744,0.013526576030904567,0.014640272652875248,0.015197248683578133,0.01596956631619998
GCAM-USA_updatedNZ,AR,trn_pass_road_LDV_4W,CO2,10.256911781170084,8.423247849198672,7.7706845714257105,6.376121753060107,4.954091763384024,4.16226938957907,3.9226205482062135,3.7107748223778465
GCAM-USA_updatedNZ,AR,trn_shipping_intl,CO2,0,0,0,0,0,0,0,0
GCAM-USA_updatedNZ,AZ,airCO2,CO2,0,0,-0.0016215686666666666,-0.023196066666666668,-6.154683333333334,-20.548366666666666,-34.82314,-48.4275
GCAM-USA_updatedNZ,AZ,base load generation,CO2,29.287598595631454,21.290310130095747,13.569240987832714,11.995906931339869,7.108509747999037,7.621398695379406,6.822390402454551,6.7130527028424565
GCAM-USA_updatedNZ,AZ,biomass liquids,CO2,0.014072917151289553,0.013274345524979,0.01257525306207566,-0.0725581379741834,-0.5079158825274783,-0.7730138799029717,-1.1410779925788908,-1.546363918366249
GCAM-USA_updatedNZ,AZ,cement,CO2,1.183391,1.2292067333333334,1.0208344666666667,1.0492857833333333,0.69564836,0.3902043933333333,0.24573127333333333,0.20074992666666666
GCAM-USA_updatedNZ,AZ,coal to liquids,CO2,0,0,0,8.235604666666667e-5,5.310549566666667e-4,8.555258066666667e-4,0.005829638063333333,0.01255949211
GCAM-USA_updatedNZ,AZ,comm cooking,CO2,0.25507753333333333,0.2700517233333333,0.24839954333333336,0.23644346000000002,0.20430032333333334,0.18714791333333333,0.16502273333333334,0.15814948966666667
GCAM-USA_updatedNZ,AZ,comm cooling,CO2,0.009345966666666667,0.009739103,0.009635831333333332,0.009658022,0.009371255666666667,0.009207517,0.008774465333333334,0.0088171435
GCAM-USA_updatedNZ,AZ,comm heating,CO2,0.5537653153095433,0.5770848777337966,0.47164636189919235,0.3784893312497513,0.3108979630998699,0.22545421944878619,0.12213629790316605,0.11034962792455287
GCAM-USA_updatedNZ,AZ,comm hot water,CO2,0.5954306474277663,0.6240823095520089,0.5980428652887444,0.5759201542084723,0.48157234024778267,0.41031354277516535,0.3168029342398437,0.29491535121265283
GCAM-USA_updatedNZ,AZ,comm other,CO2,0.8226131596163654,0.830999531865899,0.8601031802793541,0.9653859484380467,0.9896230554801653,1.079220698302384,1.056269510632193,1.0479108059531943
GCAM-USA_updatedNZ,AZ,H2 central production,CO2,0,0,0.0033072742901000002,0.011721435793833335,0.026819248465273,0.041358911051850335,0.05982502931869201,0.08509011574708335
GCAM-USA_updatedNZ,AZ,H2 wholesale dispensing,CO2,0,0,0.013180053333333335,0.04358060666666667,0.08943201666666667,0.15089283,0.21739149666666668,0.27851538
GCAM-USA_updatedNZ,AZ,intermediate generation,CO2,21.347896310513374,16.07627276264247,13.474154319231795,10.57102745548949,7.168435355867573,6.749725151753283,5.665797811976939,4.64341409675264
GCAM-USA_updatedNZ,AZ,oil refining,CO2,0,0,0,0,0,0,0,0
GCAM-USA_updatedNZ,AZ,other industrial energy use,CO2,2.0940000315868263,2.1548677828731972,2.186372591181636,2.2149875507936883,2.0880220634290563,2.0545186124878767,1.8848282093400723,1.7127505229072737
GCAM-USA_updatedNZ,AZ,other industrial feedstocks,CO2,-0.14750840856589897,-0.1532016332057838,-0.16150394407580437,-0.2369289537272449,-0.519475847823229,-0.612164038820169,-0.8325251686528187,-1.0619262838691577
GCAM-USA_updatedNZ,AZ,peak generation,CO2,0.30107623333333333,0.25715865633333335,0.1639162092333333,0.12023183040000002,0.06069535871666667,0.049876275899999996,0.030789848319999997,0.01648736265
GCAM-USA_updatedNZ,AZ,process heat cement,CO2,0.9429436244491084,0.9878865946591437,0.8082768388530953,0.8765487544464676,0.7820994179650153,0.7136762248373559,0.673502477619235,0.6665508435984969
GCAM-USA_updatedNZ,AZ,process heat dac,CO2,0,0,3.208832e-5,4.3085533333333333e-4,0.10594246666666667,0.33123126666666663,0.5267056666666666,0.6753046666666668
GCAM-USA_updatedNZ,AZ,resid clothes dryers,CO2,0.013594606666666667,0.014206060000000001,0.013833871333333332,0.013709985666666667,0.012211800333333333,0.012159906,0.012192348666666667,0.012089150333333333
GCAM-USA_updatedNZ,AZ,resid cooking,CO2,0.07093904700895796,0.06845199668697206,0.0634992842927201,0.05530836363279993,0.04464822644548713,0.03349551176249685,0.03125415507549705,0.029215753573260433
GCAM-USA_updatedNZ,AZ,resid heating,CO2,0.5392832684673573,0.6702500412698713,0.36004685955052906,0.2018238930538919,0.1984248444476012,0.07544885439127043,0.050365866479408695,0.02729836355556768
GCAM-USA_updatedNZ,AZ,resid hot water,CO2,0.9150110358777299,0.8630380575723829,0.8241877619642333,0.772075121470785,0.6101713638159223,0.6061618352512763,0.593741507379812,0.5743972376054146
GCAM-USA_updatedNZ,AZ,resid other,CO2,0.08982321274332267,0.06939454698115316,0.07589151604289676,0.07568042334282503,0.07295746696900897,0.0780648602365775,0.0761827771305304,0.0755927479543995
GCAM-USA_updatedNZ,AZ,subpeak generation,CO2,0.5790227666666666,0.5059385833333333,0.349602033,0.27718995333333335,0.16824102166666666,0.15868796166666668,0.1807361864,0.11856181993333333
GCAM-USA_updatedNZ,AZ,trn_aviation_intl,CO2,0.3153065677861451,0.2966288914621145,0.2923057735737198,0.28587538092555603,0.25964664517010855,0.272740298744463,0.2743183084495982,0.27857357147464534
GCAM-USA_updatedNZ,AZ,trn_freight,CO2,0.5882072488190141,0.5855667165595536,0.5454789555268754,0.46805422053360296,0.33840430823076834,0.3015433222073184,0.29028878608639325,0.2902827385283595
GCAM-USA_updatedNZ,AZ,trn_freight_road,CO2,8.90728871585069,9.3959223635739,8.431314597141297,8.018223909243131,6.403583390793197,5.907731814082413,4.937547376505701,3.9873720175854035
GCAM-USA_updatedNZ,AZ,trn_pass,CO2,1.2299694299133743,1.234491139229491,1.2047953091157793,1.220945453700027,1.0496281136872776,1.0761312894119737,0.9835802082035418,0.8495043079239751
GCAM-USA_updatedNZ,AZ,trn_pass_road,CO2,0.39075619729305505,0.5219531443028247,0.610598665824246,0.5038599285321838,0.39072981142943,0.29927576371234227,0.2277617296341079,0.18491123408769916
GCAM-USA_updatedNZ,AZ,trn_pass_road_LDV,CO2,0.06799546810260014,0.0596695273275398,0.04068240449004051,0.0308982841946643,0.03092585341679603,0.03341130814037218,0.034461967251914145,0.03604314007136788
GCAM-USA_updatedNZ,AZ,trn_pass_road_LDV_4W,CO2,19.319138322228838,16.418561851181856,15.485283027892516,12.770431399416388,9.90592296376815,8.235497151417654,7.619779167822689,7.1066653673928
GCAM-USA_updatedNZ,CA,airCO2,CO2,0,0,-0.0012522693333333335,-0.017489046666666664,-4.793873333333333,-17.163153333333334,-30.75889666666667,-45.65513333333333
GCAM-USA_updatedNZ,CA,base load generation,CO2,26.281349938896252,13.020750618810697,14.91022950617563,12.92704518605632,5.953197397706351,5.650576329883723,5.209113106579653,4.4548385508565405
GCAM-USA_updatedNZ,CA,biomass liquids,CO2,0.05794115778756213,0.05449090323954714,0.0517562830975641,-0.486751440118361,-3.278611069142226,-4.386525024653383,-6.396666900811513,-7.859537325785529
GCAM-USA_updatedNZ,CA,cement,CO2,3.8586899999999997,3.6737800000000003,3.522999333333333,3.3782019333333335,2.270356,1.3245037666666668,0.8943862766666667,0.7381655233333334
GCAM-USA_updatedNZ,CA,comm cooking,CO2,1.0104563333333334,1.0876884333333334,1.0263731866666668,0.98901055,0.8809065833333333,0.83105363,0.7597100133333333,0.7324334599999999
GCAM-USA_updatedNZ,CA,comm cooling,CO2,0.07839663333333334,0.08324682666666668,0.08287297333333334,0.08232308333333334,0.07971857666666667,0.07799832333333333,0.07433836666666667,0.07357565966666667
GCAM-USA_updatedNZ,CA,comm heating,CO2,2.3588013017648457,3.791092474339793,2.43080367843929,1.8049759730726131,1.758672017786222,1.3597101165661567,0.908115518554728,0.9594708786622044
GCAM-USA_updatedNZ,CA,comm hot water,CO2,2.6945159703059804,2.8478633940353664,2.738696664634088,2.657008663666397,2.3603162424304944,2.2115192447326293,1.980060220589084,1.9510850667186928
GCAM-USA_updatedNZ,CA,comm other,CO2,7.654619534691984,7.889721494718176,7.893319718200289,7.796999857011383,6.972207329614413,6.852669323343727,6.70054898288556,6.578838126688043
GCAM-USA_updatedNZ,CA,gas to liquids,CO2,0,0,0,4.885833333333334e-4,0.0028809403333333334,0.004638828333333333,0.03512939466666667,0.08022291566666667
GCAM-USA_updatedNZ,CA,H2 central production,CO2,0,0,0.013726393076,0.0397955337373,0.09349339303028266,0.15661642996657169,0.2821620416642207,0.5196876871860227
GCAM-USA_updatedNZ,CA,H2 wholesale dispensing,CO2,0,0,0.0713504,0.22456683333333335,0.48931703333333326,0.8934566666666667,1.5774311666666667,2.6914418666666666
GCAM-USA_updatedNZ,CA,intermediate generation,CO2,21.0432387,11.7943067,13.051811454000001,11.258322419666667,6.484195758333333,5.777515670666666,5.076161255,3.8350015043999997
GCAM-USA_updatedNZ,CA,N fertilizer,CO2,0.9322133333333333,1.0203526666666667,1.1990861299999998,1.1110460166666667,0.84497138,0.5573373666666667,0.37202505999999996,0.272236888
GCAM-USA_updatedNZ,CA,oil refining,CO2,17.83034,16.578100000000003,15.932033333333335,14.820557033333335,12.527674499999998,11.9026963,10.529975866666666,8.878064433333334
GCAM-USA_updatedNZ,CA,other industrial energy use,CO2,37.272200013615226,41.31292545264794,40.785762561990964,42.30448129072183,42.48502983650053,43.18336706615177,42.833639111536904,42.1562532743935
